id_conductor,DNI,nombre_conductor,telefono_conductor,email_conductor,direccion_conductor,estado_conductor,tipo_licencia,fecha_emision_licencia,fecha_vencimiento_licencia,fecha_nacimiento,genero,id_usuario
7542ba88-e087-468c-b031-41c5df8da38c,41727883,Ricardo Paz,985026413,ricardo.paz@email.com,"Av. Venezuela 822, Lima",True,A,2020-04-02,2025-04-01,1966-12-17,M,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
c945252e-29ba-4557-be0b-9aa334f27e43,59966443,Daniel Vargas,968132672,daniel.vargas@email.com,"Av. La Marina 511, Lima",True,A,2020-09-30,2025-09-29,1971-12-06,M,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
66b3fe43-ad1e-47b9-ac6b-1a00ccd358dd,14761677,Carlos Nuñez,976091732,carlos.nuñez@email.com,"Av. Arequipa 511, Lima",True,A,2020-02-28,2025-02-26,1992-06-03,M,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
98b42f55-54f1-4ea4-ad3e-1b750a24eb54,46225399,Luis Rojas,910987521,luis.rojas@email.com,"Av. Primavera 708, Lima",True,A,2020-03-28,2025-03-27,1966-12-24,M,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
cf8b7670-b0cc-4c5e-a2dd-a1334429f66c,70323599,Andrés Silva,947281242,andrés.silva@email.com,"Av. Venezuela 571, Lima",True,A,2020-02-24,2025-02-22,1969-05-22,M,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
cf786fc8-6f38-4cc0-b9fd-8764b1ea1b4e,77711444,Ricardo Méndez,995522063,ricardo.méndez@email.com,"Av. Los Olivos 147, Lima",True,A,2020-10-04,2025-10-03,1991-10-27,M,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
b0dd417d-a087-404d-8af2-6f117bd47a45,64704497,Roberto Vargas,959664862,roberto.vargas@email.com,"Av. Brasil 548, Lima",True,A,2020-08-15,2025-08-14,1986-03-20,M,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
e797cda4-76c8-4692-990f-36d09a4adf88,10871845,Fernando Mendoza,937387272,fernando.mendoza@email.com,"Jr. Ica 989, Lima",True,A,2020-11-02,2025-11-01,1984-02-17,M,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
68e2fbfe-0bdf-46b1-b766-e032ba3d9901,22668853,Ricardo Rojas,921578799,ricardo.rojas@email.com,"Av. Primavera 402, Lima",True,A,2020-11-25,2025-11-24,1999-08-14,M,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
6389238d-e2f0-49a1-9375-24f9bf125047,90939564,Luis Castro,987684577,luis.castro@email.com,"Jr. Tacna 128, Lima",True,A,2020-12-14,2025-12-13,1972-11-06,M,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
922fe3c3-3c61-421d-8918-78d8ead2a563,79664558,Miguel Torres,921449326,miguel.torres@email.com,"Av. Arequipa 905, Lima",True,A,2020-06-10,2025-06-09,1999-08-26,M,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
06c33df8-c7cd-410a-bbb7-3be7537fda9e,27713942,Roberto Torres,932668014,roberto.torres@email.com,"Jr. Ica 380, Lima",True,A,2020-11-03,2025-11-02,1983-01-07,M,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
d1b167d8-af1e-4ee9-9894-41c162f20028,76511782,Pedro León,942835208,pedro.león@email.com,"Av. Primavera 478, Lima",True,A,2020-03-11,2025-03-10,1969-05-14,M,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
a824ec71-8e13-4e0d-80dc-2da614961cfd,98762084,Miguel Rojas,974324497,miguel.rojas@email.com,"Av. Brasil 278, Lima",True,A,2020-01-02,2024-12-31,1986-01-15,M,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
3375342a-8450-4275-b2bb-9f1005295531,81953525,Luis Méndez,999718472,luis.méndez@email.com,"Av. Venezuela 705, Lima",True,A,2020-04-08,2025-04-07,1977-02-19,M,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
6b76e9bb-d085-47fb-af9d-cfc3ae0bf6ac,66242924,Luis Vargas,931421046,luis.vargas@email.com,"Jr. Huancavelica 636, Lima",True,A,2020-01-23,2025-01-21,1999-02-17,M,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
d249a386-45ce-46c8-a49e-c75fa47c1798,69592742,Ricardo Paz,915090718,ricardo.paz@email.com,"Jr. Tacna 290, Lima",True,A,2020-03-24,2025-03-23,1972-04-03,M,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
bab21b99-9be0-4554-91be-30f302361cf3,96571511,Daniel Paz,988499515,daniel.paz@email.com,"Av. Primavera 772, Lima",True,A,2020-06-06,2025-06-05,1993-01-20,M,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
cdc2b0c7-43c1-47fa-ac13-17930defad1c,16964544,Roberto Nuñez,935509214,roberto.nuñez@email.com,"Jr. Huaraz 640, Lima",True,A,2020-02-28,2025-02-26,1992-07-12,M,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
e97e2a68-c789-4dc2-8202-d871d32e2cad,65822919,Roberto Nuñez,933352387,roberto.nuñez@email.com,"Av. Venezuela 529, Lima",True,A,2020-01-04,2025-01-02,1982-12-08,M,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
a7ea9711-75a7-4d1a-b73b-754c24102474,47053689,Luis Vargas,928355600,luis.vargas@email.com,"Jr. Huancavelica 656, Lima",True,A,2020-09-14,2025-09-13,1980-01-15,M,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
b22a0eb2-3f93-4aa2-822d-ba251ef99e34,50630081,Luis Paz,962051933,luis.paz@email.com,"Jr. Tacna 621, Lima",True,A,2020-06-11,2025-06-10,1965-10-03,M,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
5433d068-47f3-4fef-91fb-f0e82fc65140,27437629,Roberto Vargas,913061471,roberto.vargas@email.com,"Av. Arequipa 497, Lima",True,A,2020-03-01,2025-02-28,1973-06-14,M,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
6b7a4cb4-01ef-46bf-8a0e-47b61c51cc6c,81780409,Daniel Méndez,977398604,daniel.méndez@email.com,"Av. La Marina 560, Lima",True,A,2020-03-07,2025-03-06,1987-11-06,M,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
f1604e95-16c2-4b35-8e9d-af0601cd1c65,48830622,Ricardo Torres,954164003,ricardo.torres@email.com,"Av. La Marina 182, Lima",True,A,2020-06-21,2025-06-20,1969-09-11,M,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
86e124ba-8e15-492c-a6f2-5f9e32913ea8,69638016,Luis Vargas,994799080,luis.vargas@email.com,"Av. Venezuela 647, Lima",True,A,2020-05-06,2025-05-05,1971-03-07,M,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
803eba57-9612-4bde-bc44-faeae16a19a4,96833297,Pedro Silva,983407435,pedro.silva@email.com,"Jr. Huancavelica 845, Lima",True,A,2020-01-03,2025-01-01,1968-05-15,M,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
941f1b56-37e9-45c9-87b1-a4e34cb89de5,92257345,Jorge Torres,985281938,jorge.torres@email.com,"Jr. Ica 979, Lima",True,A,2020-03-25,2025-03-24,1981-01-18,M,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
723b67a4-4ec8-43d5-99d6-6a0d5709daf6,78438542,Miguel Silva,994209983,miguel.silva@email.com,"Av. La Marina 880, Lima",True,A,2020-04-05,2025-04-04,1986-04-02,M,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
3314a8de-6f93-4b83-9ea8-35974cb91fe6,25576326,Miguel Méndez,992913145,miguel.méndez@email.com,"Av. Brasil 638, Lima",True,A,2020-11-21,2025-11-20,1985-06-08,M,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
f34a0842-71fa-4fd4-9dbd-1f177b0bd7cc,16627503,Daniel Vargas,998870659,daniel.vargas@email.com,"Av. Venezuela 875, Lima",True,A,2020-07-09,2025-07-08,1968-12-16,M,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
67951046-def2-46a8-acd6-ca5fee8c54fa,54607152,Luis Méndez,978276304,luis.méndez@email.com,"Av. Primavera 362, Lima",True,A,2020-05-22,2025-05-21,1970-06-27,M,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
7539d995-5778-4833-aa14-98788d926e08,57128433,Daniel Silva,956552811,daniel.silva@email.com,"Av. Venezuela 745, Lima",True,A,2020-01-06,2025-01-04,2000-06-08,M,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
65894859-644e-4eb6-836d-bfb5d2a3f304,58269831,Jorge Rojas,994009826,jorge.rojas@email.com,"Av. Venezuela 752, Lima",True,A,2020-03-05,2025-03-04,1981-10-27,M,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
7a4d7731-9539-4bdf-ae97-9c87fe82ae48,58229158,Jorge Nuñez,928479590,jorge.nuñez@email.com,"Jr. Huaraz 898, Lima",True,A,2020-06-12,2025-06-11,1976-07-01,M,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
fc6e850a-28a3-42be-8871-4bb965cbfd4f,44538174,Daniel Rojas,998797234,daniel.rojas@email.com,"Av. Primavera 700, Lima",True,A,2020-07-21,2025-07-20,1985-12-24,M,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
ff4937b4-7e62-4dee-938b-c2d47cadc253,99666011,Miguel Mendoza,988471639,miguel.mendoza@email.com,"Av. Primavera 857, Lima",True,A,2020-08-11,2025-08-10,1974-11-18,M,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
d2a75ee3-8d1a-4dc9-be79-8ca4171a6966,84216354,Roberto Torres,917173477,roberto.torres@email.com,"Av. Primavera 103, Lima",True,A,2020-04-15,2025-04-14,1984-06-27,M,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
fdacef5a-6edb-496e-aa1e-7e0058f464ad,39190835,Fernando Torres,928542667,fernando.torres@email.com,"Av. Brasil 243, Lima",True,A,2020-11-12,2025-11-11,1993-08-11,M,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
03ea2f6f-1eee-4140-a4bc-bc2bd904438e,64472692,Daniel Nuñez,967914912,daniel.nuñez@email.com,"Av. Venezuela 700, Lima",True,A,2020-04-09,2025-04-08,1973-08-15,M,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
0d168204-a19e-4a94-9b30-0caf486380bb,70421470,Fernando Paz,922441378,fernando.paz@email.com,"Av. Brasil 129, Lima",True,A,2020-12-01,2025-11-30,1982-05-13,M,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
84b890dc-649c-4ced-8c86-94d839dab42b,95416250,Daniel Rojas,936133518,daniel.rojas@email.com,"Av. Brasil 403, Lima",True,A,2020-09-07,2025-09-06,1975-04-27,M,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
f93ff750-4ea6-4427-b00c-3d556346375f,61913815,Andrés Mendoza,960010040,andrés.mendoza@email.com,"Jr. Tacna 188, Lima",True,A,2020-02-01,2025-01-30,1981-08-25,M,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
39ed9a88-9d18-42e1-b2e0-a5d715f9e9af,26047864,Carlos Méndez,993521307,carlos.méndez@email.com,"Av. Brasil 670, Lima",True,A,2020-04-21,2025-04-20,1987-10-24,M,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
e5608439-e896-4af3-bfb0-ebd35b6d1882,56268496,Ricardo Vargas,943695169,ricardo.vargas@email.com,"Av. Los Olivos 841, Lima",True,A,2020-04-25,2025-04-24,1972-02-20,M,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
64759241-8d0c-4f55-98d4-07d73697b520,40474231,Ricardo Rojas,943812769,ricardo.rojas@email.com,"Av. Venezuela 738, Lima",True,A,2020-06-21,2025-06-20,1997-08-19,M,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
6468c5eb-e2d2-4cda-a493-11a659d855d0,50424953,Luis Mendoza,910077288,luis.mendoza@email.com,"Av. La Marina 776, Lima",True,A,2020-03-06,2025-03-05,1982-07-27,M,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
552edfbb-ec74-4a36-a9ac-4bae7b22f330,76216357,Jorge Paz,919342067,jorge.paz@email.com,"Jr. Ica 974, Lima",True,A,2020-06-26,2025-06-25,1969-11-09,M,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
1cda6953-b320-4656-9abb-cd6f53cc0dd8,61520612,Andrés Paz,951106878,andrés.paz@email.com,"Av. Los Olivos 189, Lima",True,A,2020-03-15,2025-03-14,1991-07-18,M,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
602a1194-7a74-4fd0-b0fc-684c8158520a,62091664,Luis Paz,996861053,luis.paz@email.com,"Av. Primavera 393, Lima",True,A,2020-03-26,2025-03-25,1974-06-23,M,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
0d4983b3-7df4-4f54-bebe-457eb16a2739,17304680,Andrés Paz,916588717,andrés.paz@email.com,"Av. Brasil 155, Lima",True,A,2020-03-09,2025-03-08,1987-05-21,M,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
6023b4e6-4d44-4e63-971f-7f2483e80946,82562757,Andrés Méndez,918258019,andrés.méndez@email.com,"Av. Primavera 989, Lima",True,A,2020-11-18,2025-11-17,1982-12-12,M,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
0e34687e-118e-47a0-a362-44f79a7f1d2e,71417495,Roberto Vargas,915564856,roberto.vargas@email.com,"Jr. Tacna 681, Lima",True,A,2020-01-06,2025-01-04,1969-02-25,M,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
442010c2-a436-4bc8-9d74-9511836cd590,22314659,Roberto León,956378627,roberto.león@email.com,"Jr. Huancavelica 984, Lima",True,A,2020-07-10,2025-07-09,1972-07-05,M,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
935644a7-1942-4058-970a-417f5feac099,12499221,Miguel Rojas,985544568,miguel.rojas@email.com,"Av. Los Olivos 442, Lima",True,A,2020-11-01,2025-10-31,1991-01-20,M,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
0d143ddd-140d-4bd1-b779-9b7f62a032cc,77309469,Daniel Méndez,917732647,daniel.méndez@email.com,"Av. Primavera 133, Lima",True,A,2020-09-23,2025-09-22,1969-04-27,M,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
7f5a76e7-95cf-41f5-a72d-3d2888b248b8,33717529,Jorge Silva,983862625,jorge.silva@email.com,"Av. Arequipa 687, Lima",True,A,2020-08-21,2025-08-20,1993-10-16,M,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
3246d82c-da20-4bba-9397-b223e774e80c,95366895,Fernando León,975389113,fernando.león@email.com,"Av. La Marina 465, Lima",True,A,2020-12-26,2025-12-25,1982-07-15,M,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
534a5375-7cdf-45aa-9f5f-3d55bed69a4c,74907897,Carlos Torres,994158132,carlos.torres@email.com,"Jr. Ica 884, Lima",True,A,2020-12-10,2025-12-09,1986-03-07,M,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
9768cf5f-8d0f-45a8-9cc5-dbfb57657575,79092962,Fernando Castro,968019879,fernando.castro@email.com,"Jr. Ica 750, Lima",True,A,2020-10-08,2025-10-07,1985-12-13,M,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
6ce1c89c-d98d-407c-a6cb-9921171b3e3a,24555404,Carlos Torres,950139255,carlos.torres@email.com,"Jr. Tacna 897, Lima",True,A,2020-12-30,2025-12-29,2000-05-27,M,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
413375ab-335d-43b1-8840-e880b35090f3,70337457,Pedro Paz,943736110,pedro.paz@email.com,"Av. Primavera 403, Lima",True,A,2020-07-29,2025-07-28,1968-04-27,M,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
34630f73-1b10-4b45-ba29-9590200dd999,56665024,Miguel Torres,951369098,miguel.torres@email.com,"Jr. Tacna 865, Lima",True,A,2020-07-12,2025-07-11,1976-03-07,M,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
bbabf64e-d7da-4a04-b87f-136a197f8b58,47769514,Roberto Castro,927359260,roberto.castro@email.com,"Av. Los Olivos 279, Lima",True,A,2020-07-05,2025-07-04,1984-09-03,M,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
964a1c44-e64e-4402-bb4e-26b7a235a6df,86030241,Fernando Rojas,972464648,fernando.rojas@email.com,"Av. Primavera 924, Lima",True,A,2020-01-24,2025-01-22,1984-09-24,M,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
7d505e34-cd61-4a1c-8450-049ff0941852,60317176,Jorge Paz,985534842,jorge.paz@email.com,"Av. Los Olivos 938, Lima",True,A,2020-03-08,2025-03-07,1985-04-05,M,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
9ec952ad-c4ea-45aa-b56d-a9767beaf16d,64760341,Andrés Paz,972021518,andrés.paz@email.com,"Av. Venezuela 216, Lima",True,A,2020-10-01,2025-09-30,1985-01-18,M,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
324c91d0-58ae-49b0-a60c-33bfb0694f10,45022476,Ricardo Vargas,971228677,ricardo.vargas@email.com,"Av. Los Olivos 652, Lima",True,A,2020-12-29,2025-12-28,1990-07-11,M,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
980d8592-44dd-4a53-95c4-074d1fe8ecf4,12269193,Roberto Vargas,971913414,roberto.vargas@email.com,"Av. Venezuela 699, Lima",True,A,2020-09-07,2025-09-06,1991-01-07,M,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
f95be84d-aa44-4f61-95a9-250fe51ff3f7,83226141,Fernando Rojas,960116244,fernando.rojas@email.com,"Jr. Tacna 586, Lima",True,A,2020-08-04,2025-08-03,1983-05-16,M,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
bbc4fed7-6d6c-473d-b618-cd2d343a0bd7,41086084,Daniel Rojas,934535439,daniel.rojas@email.com,"Av. Venezuela 606, Lima",True,A,2020-01-11,2025-01-09,1981-05-15,M,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
23475587-d117-4a40-8eb9-395c211b37b9,59044374,Roberto Paz,923253725,roberto.paz@email.com,"Av. La Marina 913, Lima",True,A,2020-10-20,2025-10-19,1994-12-15,M,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
74cbd05a-152f-41cd-a485-e06c68b36376,75916748,Daniel Nuñez,954498503,daniel.nuñez@email.com,"Av. Arequipa 426, Lima",True,A,2020-12-26,2025-12-25,1977-07-15,M,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
21441803-cb40-4d3d-aa83-8786753cdebf,24639923,Daniel Rojas,920879966,daniel.rojas@email.com,"Av. Los Olivos 688, Lima",True,A,2020-07-04,2025-07-03,1998-08-20,M,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
9d35fe8d-427d-4681-906c-3718d1cff5f5,55610543,Pedro Rojas,965834545,pedro.rojas@email.com,"Av. La Marina 939, Lima",True,A,2020-09-11,2025-09-10,1979-11-03,M,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
1ed46da1-cdea-43b0-8c91-6700389b5f9f,68375661,Ricardo León,914896248,ricardo.león@email.com,"Av. Venezuela 814, Lima",True,A,2020-09-16,2025-09-15,1977-07-06,M,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
be00866d-db11-43ce-887b-57348f4e318f,48096361,Luis Paz,978836078,luis.paz@email.com,"Jr. Huaraz 693, Lima",True,A,2020-01-22,2025-01-20,1976-04-11,M,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
426e053a-1ca0-4037-a20b-a405b202ada7,45590906,Andrés Nuñez,966685376,andrés.nuñez@email.com,"Jr. Huancavelica 542, Lima",True,A,2020-06-10,2025-06-09,1967-11-07,M,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
3ab4e21a-bea9-4569-8f82-7f14ed0d0051,53060449,Fernando Paz,980966524,fernando.paz@email.com,"Jr. Tacna 427, Lima",True,A,2020-03-08,2025-03-07,1997-06-19,M,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
095630b7-c36f-428f-8b63-ffe691247984,69607656,Jorge Nuñez,935930029,jorge.nuñez@email.com,"Jr. Tacna 946, Lima",True,A,2020-06-10,2025-06-09,1983-01-07,M,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
9e9bc9a6-2021-4d11-95d0-f0a29145f3ef,16656936,Miguel Nuñez,949568444,miguel.nuñez@email.com,"Av. Venezuela 758, Lima",True,A,2020-07-26,2025-07-25,1971-01-25,M,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
a4e6a6ef-a76a-4d05-90a9-2e28716bdad7,58919835,Ricardo Silva,981028152,ricardo.silva@email.com,"Jr. Huancavelica 910, Lima",True,A,2020-08-07,2025-08-06,1981-08-26,M,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
0c6236bc-ae58-4493-af9e-e752d0472802,28075948,Roberto Méndez,998061475,roberto.méndez@email.com,"Av. La Marina 228, Lima",True,A,2020-02-19,2025-02-17,1973-04-10,M,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
6e3a2bf1-f330-434e-a152-7f859574e6ce,63378332,Jorge Méndez,984931085,jorge.méndez@email.com,"Jr. Huancavelica 399, Lima",True,A,2020-11-11,2025-11-10,1982-03-27,M,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
9dcf0563-e202-48cd-bc42-d85f0f4f208a,51882378,Miguel Paz,922611347,miguel.paz@email.com,"Jr. Huaraz 596, Lima",True,A,2020-04-01,2025-03-31,1974-03-15,M,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
97883abb-aaec-419a-9498-3e6faabe832e,78465578,Ricardo Rojas,941727334,ricardo.rojas@email.com,"Jr. Ica 973, Lima",True,A,2020-08-15,2025-08-14,1978-01-22,M,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
416489d6-71cb-4931-ac0e-5aba2af1cfed,45555559,Luis Torres,950700360,luis.torres@email.com,"Jr. Ica 726, Lima",True,A,2020-11-09,2025-11-08,1993-01-22,M,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
a081e2c1-9611-4c87-88d3-f7cd6a064bcc,71879780,Andrés Méndez,950589911,andrés.méndez@email.com,"Av. Arequipa 999, Lima",True,A,2020-06-12,2025-06-11,1982-02-20,M,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
21d8a31f-404e-498e-9385-a0fa4071e836,56192483,Carlos Méndez,913457581,carlos.méndez@email.com,"Jr. Ica 407, Lima",True,A,2020-03-14,2025-03-13,1997-06-04,M,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
551c2a8f-150a-4ffd-b526-eb8835bc5875,46547602,Ricardo Silva,973743114,ricardo.silva@email.com,"Av. La Marina 311, Lima",True,A,2020-06-24,2025-06-23,1982-08-15,M,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
3b88401d-029e-4bac-bc2b-052f4a96f415,19108306,Ricardo Paz,951458538,ricardo.paz@email.com,"Jr. Tacna 366, Lima",True,A,2020-03-19,2025-03-18,1981-08-08,M,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
32496681-1845-4553-b141-39db27ceb8db,15923135,Roberto Mendoza,997392698,roberto.mendoza@email.com,"Jr. Huaraz 785, Lima",True,A,2020-01-18,2025-01-16,1967-09-21,M,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
d041504b-9f5e-4e96-bd45-94b9dbf97dcc,86406338,Fernando Méndez,946614159,fernando.méndez@email.com,"Jr. Tacna 452, Lima",True,A,2020-04-10,2025-04-09,1999-02-07,M,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
30a0f973-31bc-4873-8858-6ab030979384,54872562,Roberto Nuñez,999094665,roberto.nuñez@email.com,"Av. Arequipa 589, Lima",True,A,2020-06-13,2025-06-12,1996-09-01,M,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
59d9511b-887f-4cfa-89d8-b4d724b09112,14106857,Jorge Silva,926272172,jorge.silva@email.com,"Av. Los Olivos 181, Lima",True,A,2020-04-13,2025-04-12,1996-05-23,M,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
1b61030c-bf2c-4675-8d4e-a38d3a3ecad5,51704416,Fernando Silva,950697610,fernando.silva@email.com,"Av. Primavera 421, Lima",True,A,2020-10-28,2025-10-27,1994-12-12,M,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
865489ea-9e37-4e79-92a2-35215a368ba6,78478151,Roberto Silva,969712606,roberto.silva@email.com,"Av. La Marina 875, Lima",True,A,2020-10-23,2025-10-22,1986-02-14,M,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
24af1a09-e7e4-4b27-b925-ab035179d8f5,27986532,Roberto Méndez,944981844,roberto.méndez@email.com,"Av. Los Olivos 542, Lima",True,A,2020-05-04,2025-05-03,1983-04-09,M,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
5cfdd683-3616-4b38-b496-ee8d21d6f8de,58852833,Pedro Vargas,922003062,pedro.vargas@email.com,"Jr. Tacna 696, Lima",True,A,2020-03-05,2025-03-04,1997-07-18,M,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
c8cb3a66-672e-4594-8e50-86873d04412a,99189367,Andrés León,966355417,andrés.león@email.com,"Jr. Huancavelica 422, Lima",True,A,2020-08-06,2025-08-05,1989-06-10,M,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
6bdd3b35-45b7-4e5d-be42-d084d3f31e2b,52762266,Fernando Paz,980583589,fernando.paz@email.com,"Jr. Huaraz 291, Lima",True,A,2020-02-04,2025-02-02,1988-02-03,M,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
fd185daa-618c-472c-bcff-e11441050df0,47787373,Ricardo Rojas,973378590,ricardo.rojas@email.com,"Av. Venezuela 209, Lima",True,A,2020-05-26,2025-05-25,1985-11-06,M,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
